temperature,vibration,usage_hours,last_service_days,fault_history,risk_score,status
80.34,1.5521,27837.2,200,8,41.53,Warning
77.05,0.5188,33031.6,127,6,39.45,Warning
87.59,4.3508,47260.5,150,13,53.81,Critical
59.63,5.4648,2164.1,45,1,20.09,Healthy
55.36,0.6276,22291.6,223,2,29.19,Healthy
63.41,2.8274,4473.7,147,10,26.4,Healthy
73.7,0.468,49516.2,297,14,51.32,Critical
72.55,0.9173,43063.7,294,9,45.96,Critical
56.36,6.6147,10680.8,258,7,32.91,Healthy
90.14,6.2517,16280.0,244,7,45.71,Critical
50.41,0.6408,7171.0,105,13,28.93,Healthy
53.72,1.0007,46399.6,283,4,36.68,Warning
58.78,2.7702,38434.8,206,1,34.98,Warning
86.49,0.6834,24541.7,84,6,34.14,Warning
59.07,0.4008,4579.1,168,2,20.0,Healthy
72.29,6.4782,2906.7,363,9,38.58,Warning
49.97,5.0979,6956.4,358,7,32.62,Healthy
75.74,6.2127,27568.4,245,10,46.83,Critical
56.49,2.8917,28039.2,129,13,34.32,Warning
91.99,0.7597,16802.1,132,0,33.06,Healthy
90.27,6.4507,21803.3,273,9,50.02,Critical
101.79,0.416,12961.2,207,10,38.6,Warning
71.67,1.5709,25600.5,337,7,41.18,Warning
60.3,0.1852,36634.8,70,5,29.66,Healthy
54.79,1.4025,16791.2,121,2,23.28,Healthy
103.22,0.2161,23299.7,231,14,51.34,Critical
84.74,2.0461,32363.7,70,9,38.55,Warning
59.9,0.0024,16768.2,319,2,26.99,Healthy
69.15,3.0535,6215.9,185,5,33.4,Healthy
80.22,0.0643,13198.3,154,4,27.75,Healthy
68.6,3.6559,42098.2,229,14,52.32,Critical
95.88,0.4058,48699.6,104,9,46.27,Critical
95.7,4.1823,44357.7,48,11,50.95,Critical
50.03,0.5328,23428.2,215,12,36.07,Warning
97.57,2.58,6887.1,68,12,34.39,Warning
86.33,0.0486,36220.8,7,2,31.11,Healthy
61.36,1.0383,8432.0,9,3,12.36,Healthy
70.49,1.954,8023.7,290,1,30.55,Healthy
53.0,1.7264,45764.3,304,0,43.55,Critical
74.02,2.5375,32566.5,20,14,42.62,Critical
61.54,0.9221,31026.7,332,14,50.69,Critical
66.14,5.7391,4230.9,316,10,38.15,Warning
68.27,1.1192,18156.0,221,1,32.25,Healthy
63.93,0.1889,42514.2,313,11,44.69,Critical
84.54,0.5084,39527.8,98,13,40.37,Warning
48.05,3.4094,49674.9,121,13,40.17,Warning
86.11,0.8388,40225.0,192,13,47.32,Critical
76.65,0.3723,13776.1,103,10,24.91,Healthy
66.67,0.2269,20634.9,350,4,39.0,Warning
55.07,2.2561,40080.5,236,9,42.27,Critical
33.84,4.4704,15459.9,206,5,25.45,Healthy
94.66,1.8327,27398.1,364,13,57.4,Critical
51.44,3.3093,7321.7,126,10,26.92,Healthy
83.05,4.455,5675.8,203,2,32.28,Healthy
59.56,1.4328,3674.2,100,4,18.73,Healthy
78.62,0.0715,1293.6,98,4,17.79,Healthy
52.27,0.0515,4627.8,57,0,2.74,Healthy
81.43,1.0655,46651.1,338,10,50.11,Critical
55.74,0.9507,34875.3,101,11,38.03,Warning
85.81,1.7403,7258.9,60,9,27.76,Healthy
80.2,1.4892,31395.6,302,3,47.36,Critical
28.82,1.666,11547.1,20,6,13.71,Healthy
58.18,2.31,26377.2,316,4,39.44,Warning
114.56,1.3156,6773.0,62,14,42.08,Warning
86.4,1.5508,40127.3,143,7,43.78,Critical
96.81,1.1,21919.5,20,4,29.57,Healthy
66.59,1.327,42899.2,215,10,44.69,Critical
55.02,3.5018,876.0,187,3,25.85,Healthy
54.33,5.2918,13405.6,231,11,36.21,Warning
68.75,0.0204,14966.5,274,11,33.38,Healthy
63.7,0.3588,31598.6,198,1,28.35,Healthy
76.89,1.6465,48425.2,356,0,47.67,Critical
56.0,0.1439,44823.4,125,0,29.5,Healthy
81.32,0.2473,23632.9,364,13,48.9,Critical
51.27,3.2458,3642.3,301,1,28.07,Healthy
59.76,3.0987,13549.0,82,5,26.02,Healthy
80.81,0.1819,38514.7,161,3,42.58,Critical
93.46,1.2578,30345.2,59,7,36.77,Warning
93.21,3.7939,20992.3,128,14,49.77,Critical
77.8,0.9536,20294.1,45,14,33.06,Healthy
83.29,1.1905,19191.9,311,4,42.02,Warning
52.42,0.4747,22285.0,244,11,28.73,Healthy
87.52,4.0588,18747.2,314,2,41.41,Warning
82.62,7.1944,39185.7,225,13,55.25,Critical
70.11,0.8412,36192.9,17,7,30.56,Healthy
88.73,1.4281,2106.8,188,1,26.79,Healthy
78.91,0.7441,14285.9,53,5,27.22,Healthy
74.94,2.8253,6049.7,28,11,20.63,Healthy
71.53,2.2205,26526.2,363,2,45.53,Critical
72.78,0.3088,23262.5,169,12,37.28,Warning
78.3,4.3426,798.0,270,2,29.54,Healthy
41.89,1.7102,12385.3,11,5,21.55,Healthy
83.99,0.4507,15982.4,120,2,29.86,Healthy
93.32,15.7454,8605.6,345,7,62.26,Critical
55.72,1.1244,49880.2,192,12,44.69,Critical
57.31,3.3605,47657.7,261,14,54.86,Critical
73.39,2.0474,22653.2,335,13,46.34,Critical
95.51,0.2898,40464.7,79,12,43.54,Critical
72.9,4.1965,14378.2,289,9,41.86,Warning
66.45,6.1951,32875.4,328,14,48.94,Critical
61.14,0.6241,46291.5,227,10,41.83,Warning
111.79,1.4192,41948.0,135,9,54.6,Critical
94.84,5.3237,43565.6,266,1,56.23,Critical
68.12,1.262,20223.4,202,6,37.08,Warning
108.28,0.4067,19100.2,192,12,42.37,Critical
79.18,3.8355,37408.9,125,5,44.2,Critical
51.45,11.6427,15070.3,60,14,41.99,Warning
59.87,1.0212,18307.6,82,14,31.01,Healthy
74.34,3.0365,35890.3,74,12,39.43,Warning
48.81,1.5673,18662.7,6,7,21.7,Healthy
54.13,6.0441,41587.4,300,12,54.08,Critical
71.76,1.1685,5270.4,122,9,22.63,Healthy
79.98,2.4111,36124.2,324,14,48.48,Critical
69.81,0.9903,14154.2,21,10,23.09,Healthy
95.14,0.1879,22729.1,264,5,42.33,Critical
66.98,0.4343,9501.7,2,7,25.01,Healthy
71.07,4.2628,47966.9,78,8,43.84,Critical
72.24,2.8064,23948.1,151,5,41.44,Warning
59.01,0.1466,29479.0,6,9,26.51,Healthy
80.22,0.688,27667.3,107,8,31.42,Healthy
70.01,2.5933,6617.6,357,12,41.69,Warning
89.82,0.9603,32407.3,284,12,43.99,Critical
53.28,0.1749,22861.0,354,3,31.98,Healthy
67.74,4.0144,40523.0,142,14,45.44,Critical
49.69,3.0284,40556.5,348,2,41.52,Warning
54.75,1.3428,22678.6,158,6,21.4,Healthy
68.19,4.0342,38402.3,310,12,51.78,Critical
61.41,11.4193,6147.4,325,2,38.2,Warning
89.64,0.5286,36123.1,331,0,44.32,Critical
94.33,1.9255,15786.5,58,10,35.46,Warning
63.54,1.9913,36801.8,46,8,37.81,Warning
72.16,1.8813,3307.0,210,6,27.36,Healthy
75.71,2.9866,46785.7,241,6,53.32,Critical
76.37,5.2133,48981.1,135,13,54.83,Critical
69.69,0.184,26189.5,176,1,28.99,Healthy
98.6,2.7379,18777.4,306,13,52.58,Critical
68.39,3.1758,22930.7,362,8,47.92,Critical
83.83,3.9345,15749.8,204,6,41.9,Warning
65.19,5.0518,26696.2,55,9,35.92,Warning
79.56,2.4177,3004.2,6,1,17.52,Healthy
88.97,0.4656,38095.5,257,14,52.47,Critical
71.91,1.782,4692.5,343,0,31.75,Healthy
92.83,8.497,33925.2,98,11,47.12,Critical
70.72,1.0527,15623.9,130,2,26.98,Healthy
77.68,1.202,29763.7,291,14,48.27,Critical
76.51,1.2358,42468.9,33,2,36.11,Warning
90.93,0.4217,32044.4,241,7,46.81,Critical
59.35,4.9421,17758.4,292,4,33.32,Healthy
62.57,0.5454,9324.2,363,14,32.98,Healthy
61.41,0.3327,17459.8,48,1,16.46,Healthy
63.72,0.2295,44588.5,16,2,30.89,Healthy
63.14,0.7454,26092.1,317,9,31.78,Healthy
56.43,0.2701,16625.6,267,0,26.27,Healthy
69.18,0.8324,45467.3,43,8,34.49,Warning
86.9,1.1171,19368.1,133,3,33.33,Healthy
79.03,3.3719,41369.1,145,7,48.58,Critical
102.43,3.3772,13639.6,315,0,41.21,Warning
62.99,3.3017,10172.2,63,7,25.69,Healthy
54.56,4.7094,36570.7,189,5,44.62,Critical
61.02,0.5378,5739.1,213,14,35.18,Warning
65.16,0.1678,29282.7,56,8,35.81,Warning
71.71,2.7906,12825.9,281,11,33.99,Warning
75.6,0.0479,25640.2,100,11,33.7,Healthy
63.95,9.4345,2495.3,44,6,24.96,Healthy
109.11,0.2593,31430.1,313,6,53.97,Critical
94.24,1.407,22719.0,294,10,46.98,Critical
71.39,1.9536,27774.2,349,1,38.08,Warning
61.42,0.2669,44190.5,329,14,52.21,Critical
66.32,1.2559,15106.7,262,7,36.1,Warning
87.72,1.2035,39060.1,293,1,50.66,Critical
79.16,0.379,13769.7,184,3,32.85,Healthy
58.84,2.3101,11947.5,334,9,35.75,Warning
64.41,6.4626,13576.1,11,13,31.14,Healthy
59.02,3.9082,2827.2,246,6,34.33,Warning
82.45,1.9905,31586.8,350,2,40.84,Warning
98.86,2.0988,31849.0,46,6,34.91,Warning
94.07,0.0826,31831.4,176,2,34.58,Warning
67.31,1.0176,35123.9,232,5,42.68,Critical
79.39,1.5394,29427.4,258,1,38.74,Warning
60.5,0.0249,42789.6,69,12,36.31,Warning
80.81,2.148,37026.0,274,12,51.12,Critical
83.76,5.4336,42519.9,140,1,45.97,Critical
42.27,2.3418,4044.1,213,4,19.6,Healthy
69.12,4.0268,11918.7,359,7,38.33,Warning
65.75,0.408,29416.3,325,3,34.35,Warning
62.37,5.1596,43734.5,123,0,38.61,Warning
61.82,0.8285,45927.4,343,13,51.69,Critical
108.0,1.4477,44322.2,293,7,58.23,Critical
77.04,0.633,11353.0,50,14,29.27,Healthy
67.17,0.3567,8831.6,38,1,17.44,Healthy
63.25,2.08,31117.6,335,12,44.02,Critical
67.84,0.3698,32372.8,280,13,41.36,Warning
61.74,5.9217,48835.5,293,4,52.3,Critical
75.11,5.7929,14880.0,147,9,33.83,Healthy
55.59,1.1758,12213.2,17,3,20.79,Healthy
67.29,6.1946,30084.6,73,11,42.69,Critical
84.72,0.8086,45835.7,207,12,50.84,Critical
86.89,3.0562,27867.9,264,3,39.72,Warning
43.84,2.429,24421.1,361,13,44.54,Critical
84.34,2.2671,29650.2,34,10,36.61,Warning
64.04,4.7843,24422.7,26,2,26.38,Healthy
91.51,1.3656,5720.6,26,1,16.86,Healthy
58.36,0.0227,5681.0,91,11,27.54,Healthy
69.63,1.7514,13058.7,190,5,36.57,Warning
76.17,2.0583,46044.0,194,13,55.65,Critical
87.15,7.8274,40640.0,79,5,46.6,Critical
87.49,0.8289,6268.6,261,9,36.12,Warning
62.79,3.4833,7911.7,340,12,41.95,Warning
62.89,1.3257,12940.9,44,12,28.26,Healthy
91.03,1.8206,44018.3,202,10,50.39,Critical
65.44,6.7543,42430.3,46,1,41.08,Warning
100.92,0.5368,26716.4,104,12,43.95,Critical
84.31,2.7328,28579.7,261,11,42.92,Critical
58.11,0.9236,11692.3,217,10,29.72,Healthy
88.17,4.8448,49787.9,315,2,56.28,Critical
79.31,2.2627,48996.2,204,9,49.75,Critical
72.66,1.7594,27583.2,277,13,46.09,Critical
68.98,0.9511,37213.7,158,5,35.87,Warning
86.41,0.3465,22969.0,31,2,28.83,Healthy
62.38,2.9148,5809.5,351,14,45.33,Critical
63.38,1.5342,18821.1,208,8,34.72,Warning
65.45,2.6778,38284.3,122,9,42.21,Critical
67.2,3.3053,12714.3,244,3,24.38,Healthy
77.74,5.7742,13186.0,248,7,43.17,Critical
79.25,1.2445,36966.0,277,4,45.93,Critical
86.11,3.8116,11896.3,50,14,36.93,Warning
106.32,2.3813,20326.5,85,0,35.84,Warning
85.35,1.5292,40372.2,58,3,33.84,Healthy
68.19,3.8504,23852.3,94,10,36.57,Warning
77.86,1.0139,16551.9,215,11,39.42,Warning
74.68,5.1011,18758.4,126,4,33.59,Healthy
55.84,3.5651,43500.8,29,5,40.92,Warning
79.81,1.3222,47324.6,322,8,54.82,Critical
57.34,1.8296,49098.6,88,13,43.86,Critical
77.99,7.0941,46078.8,111,13,58.64,Critical
70.52,1.7576,43080.4,149,11,38.16,Warning
51.86,0.2258,35941.3,334,0,42.1,Warning
86.24,3.7357,1981.2,23,4,20.36,Healthy
82.81,0.9891,42173.2,93,8,40.38,Warning
91.04,0.4698,49408.9,235,6,49.69,Critical
62.93,0.5212,17386.8,72,1,24.2,Healthy
72.96,0.113,47627.3,226,10,48.44,Critical
82.62,0.1569,44386.7,104,14,49.78,Critical
108.37,0.1303,18676.6,362,7,46.2,Critical
75.38,1.1934,38403.9,319,0,42.97,Critical
68.2,2.3414,31800.2,46,14,35.46,Warning
63.08,4.6662,22925.8,331,3,40.53,Warning
95.58,0.5259,21070.3,305,1,43.41,Critical
92.52,4.6437,44465.8,228,10,56.18,Critical
71.15,3.8196,15984.1,73,14,35.04,Warning
80.13,4.3317,37949.4,159,1,44.03,Critical
98.82,0.198,28621.8,31,2,27.6,Healthy
83.68,0.9549,20216.9,176,14,39.61,Warning
64.45,2.5126,8355.7,92,3,27.63,Healthy
70.95,0.7516,23157.6,70,8,28.71,Healthy
78.96,2.4291,44094.5,220,10,52.23,Critical
104.21,0.6396,3705.3,340,9,42.29,Critical
50.87,1.1677,42153.3,178,9,43.55,Critical
82.5,0.0596,3840.7,308,4,33.44,Healthy
75.96,3.4452,49655.0,33,7,44.46,Critical
104.95,3.4165,49051.9,351,3,57.15,Critical
86.38,2.0162,30942.3,351,12,51.66,Critical
73.77,3.4562,45170.9,5,1,38.09,Warning
74.29,1.3307,35623.7,69,12,42.57,Critical
73.44,0.1044,44327.5,172,13,46.49,Critical
81.56,7.5199,11444.3,51,4,33.82,Healthy
84.8,0.3949,37574.7,268,7,42.04,Warning
60.73,0.2653,14407.0,176,0,22.6,Healthy
66.71,3.4948,9785.6,349,10,39.74,Warning
80.2,4.621,29268.9,21,1,38.05,Warning
77.83,9.6883,41654.2,64,10,52.08,Critical
68.79,2.0281,6988.3,83,12,28.5,Healthy
45.69,1.8223,24503.2,217,9,34.95,Warning
62.01,3.5428,9575.3,258,7,34.42,Warning
69.38,1.2686,36863.4,344,1,40.91,Warning
